id_respuesta,empresa_id,region,segmento,antiguedad_cliente,n_compras,nps_score,sat_producto,sat_servicio,sat_precio,sat_soporte,sat_entrega
2897,EMP139,Occidente,Pyme,6,4,6,2,3,2,3,3
2898,EMP139,Occidente,Pyme,6,6,3,3,4,3,3,2
2899,EMP139,Occidente,Pyme,6,7,7,3,3,2,3,2
2900,EMP139,Occidente,Pyme,6,10,6,3,2,3,4,3
2901,EMP139,Occidente,Pyme,6,7,9,2,2,1,1,2
2902,EMP139,Occidente,Pyme,6,3,9,3,2,3,3,2
2903,EMP140,Oriente,Pyme,9,11,5,3,1,1,2,3
2904,EMP140,Oriente,Pyme,9,7,8,2,5,2,3,3
2905,EMP140,Oriente,Pyme,9,8,8,2,2,2,3,1
2906,EMP140,Oriente,Pyme,9,6,2,2,3,1,3,2
2907,EMP140,Oriente,Pyme,9,14,7,1,1,2,3,3
2908,EMP140,Oriente,Pyme,9,11,2,3,1,3,1,3
2909,EMP140,Oriente,Pyme,9,8,6,1,2,2,1,2
2910,EMP140,Oriente,Pyme,9,6,5,3,2,2,3,1
2911,EMP140,Oriente,Pyme,9,11,5,3,3,2,1,2
2912,EMP140,Oriente,Pyme,9,9,7,3,2,1,1,2
2913,EMP140,Oriente,Pyme,9,9,5,1,2,1,3,3
2914,EMP140,Oriente,Pyme,9,9,2,1,2,3,3,3
2915,EMP140,Oriente,Pyme,9,10,8,2,3,2,3,2
2916,EMP140,Oriente,Pyme,9,12,3,1,3,3,3,1
2917,EMP140,Oriente,Pyme,9,8,8,3,1,2,2,2
2918,EMP140,Oriente,Pyme,9,8,7,2,2,2,3,4
2919,EMP140,Oriente,Pyme,9,6,6,3,2,2,2,2
2920,EMP140,Oriente,Pyme,9,8,0,3,2,2,4,3
2921,EMP140,Oriente,Pyme,9,9,2,3,2,3,3,4
2922,EMP140,Oriente,Pyme,9,7,2,4,3,2,1,2
2923,EMP140,Oriente,Pyme,9,10,2,2,1,2,3,2
2924,EMP140,Oriente,Pyme,9,8,2,3,2,2,1,1
2925,EMP140,Oriente,Pyme,9,7,6,2,2,1,2,2
2926,EMP140,Oriente,Pyme,9,8,5,3,2,3,1,2
2927,EMP140,Oriente,Pyme,9,8,4,2,2,2,2,2
2928,EMP141,Metropolitana,Grande,8,10,9,3,2,3,4,3
2929,EMP141,Metropolitana,Grande,8,7,6,1,2,2,2,3
2930,EMP141,Metropolitana,Grande,8,8,6,2,1,3,4,2
2931,EMP141,Metropolitana,Grande,8,11,6,2,1,2,3,3
2932,EMP141,Metropolitana,Grande,8,10,4,3,3,3,1,2
2933,EMP141,Metropolitana,Grande,8,8,10,2,2,1,5,2
2934,EMP141,Metropolitana,Grande,8,11,10,3,3,2,3,3
2935,EMP141,Metropolitana,Grande,8,10,4,3,2,2,4,4
2936,EMP141,Metropolitana,Grande,8,8,7,2,4,3,2,3
2937,EMP141,Metropolitana,Grande,8,11,3,2,3,4,1,4
2938,EMP141,Metropolitana,Grande,8,8,8,3,3,2,2,3
2939,EMP141,Metropolitana,Grande,8,8,7,4,4,2,1,3
2940,EMP141,Metropolitana,Grande,8,9,6,3,3,3,3,1
2941,EMP141,Metropolitana,Grande,8,10,4,4,2,2,3,3
2942,EMP141,Metropolitana,Grande,8,10,6,3,3,4,4,3
2943,EMP141,Metropolitana,Grande,8,11,10,2,2,3,4,3
2944,EMP141,Metropolitana,Grande,8,7,3,2,4,4,4,1
2945,EMP141,Metropolitana,Grande,8,11,5,3,3,3,3,3
2946,EMP141,Metropolitana,Grande,8,9,7,3,4,3,4,3
2947,EMP141,Metropolitana,Grande,8,7,9,3,1,2,4,3
2948,EMP141,Metropolitana,Grande,8,13,6,4,4,2,4,4
2949,EMP142,Metropolitana,Mediana,6,7,1,3,3,3,2,2
2950,EMP142,Metropolitana,Mediana,6,5,10,3,2,3,3,3
2951,EMP142,Metropolitana,Mediana,6,9,5,3,3,1,4,3
2952,EMP142,Metropolitana,Mediana,6,4,10,3,2,1,5,3
2953,EMP142,Metropolitana,Mediana,6,5,5,2,3,1,3,5
2954,EMP142,Metropolitana,Mediana,6,7,8,3,3,3,3,2
2955,EMP142,Metropolitana,Mediana,6,6,6,3,3,2,3,4
2956,EMP142,Metropolitana,Mediana,6,7,7,2,4,3,2,2
2957,EMP142,Metropolitana,Mediana,6,9,7,3,4,2,3,2
2958,EMP142,Metropolitana,Mediana,6,7,4,3,1,3,2,5
2959,EMP142,Metropolitana,Mediana,6,5,7,2,4,4,2,4
2960,EMP142,Metropolitana,Mediana,6,9,7,2,4,1,3,2
2961,EMP142,Metropolitana,Mediana,6,8,9,3,4,2,3,4
2962,EMP142,Metropolitana,Mediana,6,10,6,3,2,3,3,1
2963,EMP142,Metropolitana,Mediana,6,8,10,3,2,3,4,4
2964,EMP142,Metropolitana,Mediana,6,4,9,3,4,4,3,3
2965,EMP143,Centro,Pyme,5,7,5,3,2,2,2,4
2966,EMP143,Centro,Pyme,5,8,5,3,3,4,4,3
2967,EMP143,Centro,Pyme,5,10,9,1,2,3,3,3
2968,EMP143,Centro,Pyme,5,5,7,3,1,2,4,2
2969,EMP143,Centro,Pyme,5,3,4,4,3,4,2,3
2970,EMP143,Centro,Pyme,5,5,3,4,3,2,2,3
2971,EMP143,Centro,Pyme,5,5,8,4,1,3,3,2
2972,EMP143,Centro,Pyme,5,7,7,2,2,3,3,2
2973,EMP143,Centro,Pyme,5,6,9,2,2,2,2,2
2974,EMP143,Centro,Pyme,5,8,5,4,2,2,5,2
2975,EMP143,Centro,Pyme,5,10,9,2,3,3,2,5
2976,EMP143,Centro,Pyme,5,11,5,2,2,3,4,3
2977,EMP143,Centro,Pyme,5,7,5,3,3,2,4,2
2978,EMP143,Centro,Pyme,5,7,4,3,2,2,5,3
2979,EMP143,Centro,Pyme,5,7,7,4,3,2,2,2
2980,EMP143,Centro,Pyme,5,5,5,2,1,2,3,3
2981,EMP143,Centro,Pyme,5,6,9,2,1,4,2,2
2982,EMP143,Centro,Pyme,5,6,6,4,2,4,2,2
2983,EMP143,Centro,Pyme,5,10,8,3,3,2,2,3
2984,EMP143,Centro,Pyme,5,7,7,2,3,4,3,3
2985,EMP143,Centro,Pyme,5,5,5,3,3,2,2,4
2986,EMP144,Occidente,Pyme,10,12,4,4,1,3,4,3
2987,EMP144,Occidente,Pyme,10,9,6,3,2,2,3,3
2988,EMP144,Occidente,Pyme,10,10,4,2,1,3,2,2
2989,EMP144,Occidente,Pyme,10,10,4,3,3,1,3,2
2990,EMP144,Occidente,Pyme,10,10,7,3,3,2,3,2
2991,EMP144,Occidente,Pyme,10,8,6,3,3,3,3,4
2992,EMP144,Occidente,Pyme,10,11,9,3,3,3,3,3
2993,EMP144,Occidente,Pyme,10,9,8,1,1,3,4,3
2994,EMP144,Occidente,Pyme,10,8,3,2,3,3,1,5
2995,EMP144,Occidente,Pyme,10,9,9,2,3,1,2,3
2996,EMP144,Occidente,Pyme,10,9,9,1,3,2,5,3
2997,EMP144,Occidente,Pyme,10,6,7,2,3,3,4,2
2998,EMP144,Occidente,Pyme,10,7,4,2,4,2,2,4
2999,EMP144,Occidente,Pyme,10,11,7,4,4,1,3,2
3000,EMP144,Occidente,Pyme,10,10,9,3,2,2,4,5
3001,EMP144,Occidente,Pyme,10,9,6,2,3,2,4,3
3002,EMP144,Occidente,Pyme,10,12,7,3,4,2,3,3
3003,EMP144,Occidente,Pyme,10,6,10,4,3,2,2,3
3004,EMP144,Occidente,Pyme,10,11,9,3,1,2,3,5
3005,EMP145,Occidente,Pyme,1,1,6,3,2,2,3,1
3006,EMP145,Occidente,Pyme,1,2,10,3,2,2,3,1
3007,EMP145,Occidente,Pyme,1,5,6,3,2,1,3,4
3008,EMP145,Occidente,Pyme,1,4,4,4,2,3,2,3
3009,EMP145,Occidente,Pyme,1,6,6,3,3,3,4,3
3010,EMP145,Occidente,Pyme,1,1,8,1,3,3,3,4
3011,EMP145,Occidente,Pyme,1,6,8,2,2,2,2,4
3012,EMP145,Occidente,Pyme,1,6,9,2,3,2,4,2
3013,EMP145,Occidente,Pyme,1,10,9,3,3,2,4,2
3014,EMP145,Occidente,Pyme,1,6,7,2,4,4,2,2
3015,EMP145,Occidente,Pyme,1,5,7,3,1,3,2,3
3016,EMP145,Occidente,Pyme,1,6,6,2,2,3,3,4
3017,EMP145,Occidente,Pyme,1,7,7,3,1,2,2,2
3018,EMP145,Occidente,Pyme,1,5,10,4,1,2,3,3
3019,EMP145,Occidente,Pyme,1,3,3,2,3,1,2,4
3020,EMP145,Occidente,Pyme,1,3,10,2,2,2,2,3
3021,EMP145,Occidente,Pyme,1,5,6,1,3,3,3,2
3022,EMP145,Occidente,Pyme,1,3,6,3,2,3,2,2
3023,EMP145,Occidente,Pyme,1,3,8,2,1,1,2,2
3024,EMP146,Sur,Pyme,9,10,4,3,5,3,2,2
3025,EMP146,Sur,Pyme,9,7,8,1,2,2,3,4
3026,EMP146,Sur,Pyme,9,8,7,3,3,3,3,3
3027,EMP146,Sur,Pyme,9,9,7,3,2,2,2,3
3028,EMP146,Sur,Pyme,9,10,5,2,2,2,1,3
3029,EMP146,Sur,Pyme,9,9,8,4,3,2,1,3
3030,EMP146,Sur,Pyme,9,7,8,3,3,2,2,3
3031,EMP146,Sur,Pyme,9,9,5,4,3,4,2,3
3032,EMP146,Sur,Pyme,9,11,6,1,4,2,2,2
3033,EMP146,Sur,Pyme,9,10,8,1,3,3,4,2
3034,EMP146,Sur,Pyme,9,7,8,4,2,2,2,4
3035,EMP146,Sur,Pyme,9,8,3,2,3,3,3,3
3036,EMP146,Sur,Pyme,9,9,7,4,3,1,3,2
3037,EMP146,Sur,Pyme,9,12,3,2,3,5,2,3
3038,EMP146,Sur,Pyme,9,7,8,4,2,1,2,4
3039,EMP146,Sur,Pyme,9,10,7,2,3,1,3,1
3040,EMP146,Sur,Pyme,9,9,6,1,4,3,2,1
3041,EMP146,Sur,Pyme,9,9,7,2,2,4,2,4
3042,EMP146,Sur,Pyme,9,9,6,1,2,2,2,3
3043,EMP146,Sur,Pyme,9,10,8,3,1,3,2,3
3044,EMP146,Sur,Pyme,9,8,7,2,5,2,2,3
3045,EMP146,Sur,Pyme,9,6,3,2,2,2,2,3
3046,EMP147,Metropolitana,Mediana,10,11,10,3,2,3,3,3
3047,EMP147,Metropolitana,Mediana,10,9,9,2,2,3,2,1
3048,EMP147,Metropolitana,Mediana,10,13,9,3,3,2,2,4
3049,EMP147,Metropolitana,Mediana,10,10,10,4,5,2,4,3
3050,EMP147,Metropolitana,Mediana,10,11,9,4,4,2,4,3
3051,EMP147,Metropolitana,Mediana,10,9,6,3,3,2,2,1
3052,EMP147,Metropolitana,Mediana,10,10,4,3,1,2,3,3
3053,EMP147,Metropolitana,Mediana,10,9,7,2,3,1,2,3
3054,EMP147,Metropolitana,Mediana,10,10,10,2,2,3,3,4
3055,EMP147,Metropolitana,Mediana,10,10,8,2,3,4,1,3
3056,EMP147,Metropolitana,Mediana,10,10,4,3,2,4,2,3
3057,EMP147,Metropolitana,Mediana,10,10,7,3,3,3,4,4
3058,EMP147,Metropolitana,Mediana,10,8,7,2,3,4,2,3
3059,EMP147,Metropolitana,Mediana,10,8,8,2,2,3,3,3
3060,EMP147,Metropolitana,Mediana,10,10,7,2,4,2,2,3
3061,EMP147,Metropolitana,Mediana,10,10,10,1,1,4,4,3
3062,EMP147,Metropolitana,Mediana,10,6,8,2,2,3,2,3
3063,EMP147,Metropolitana,Mediana,10,11,7,2,3,4,3,3
3064,EMP148,Norte,Mediana,1,4,3,2,3,2,2,3
3065,EMP148,Norte,Mediana,1,2,6,3,2,3,2,3
3066,EMP148,Norte,Mediana,1,3,1,3,2,2,2,2
3067,EMP148,Norte,Mediana,1,2,5,2,1,1,2,1
3068,EMP148,Norte,Mediana,1,6,4,4,2,1,2,3
3069,EMP148,Norte,Mediana,1,5,7,2,1,1,2,3
3070,EMP148,Norte,Mediana,1,8,7,1,2,3,3,2
3071,EMP148,Norte,Mediana,1,10,4,3,1,2,2,2
3072,EMP148,Norte,Mediana,1,6,4,3,2,2,2,2
3073,EMP148,Norte,Mediana,1,6,6,2,2,1,3,3
3074,EMP148,Norte,Mediana,1,7,4,3,3,2,3,2
3075,EMP148,Norte,Mediana,1,2,2,2,2,2,2,2
3076,EMP148,Norte,Mediana,1,3,4,2,1,1,3,5
3077,EMP148,Norte,Mediana,1,2,7,4,3,2,4,2
3078,EMP148,Norte,Mediana,1,2,6,2,5,1,2,2
3079,EMP148,Norte,Mediana,1,6,0,2,1,1,2,1
3080,EMP149,Metropolitana,Pyme,6,7,5,3,2,3,4,4
3081,EMP149,Metropolitana,Pyme,6,7,9,3,2,4,4,2
3082,EMP149,Metropolitana,Pyme,6,7,8,2,3,2,3,4
3083,EMP149,Metropolitana,Pyme,6,8,5,3,2,2,2,2
3084,EMP149,Metropolitana,Pyme,6,8,9,4,2,4,5,3
3085,EMP149,Metropolitana,Pyme,6,9,8,1,3,3,4,2
3086,EMP149,Metropolitana,Pyme,6,4,8,2,3,3,3,3
3087,EMP149,Metropolitana,Pyme,6,12,4,2,1,4,3,2
3088,EMP149,Metropolitana,Pyme,6,8,3,2,3,2,3,3
3089,EMP149,Metropolitana,Pyme,6,11,5,2,3,3,4,4
3090,EMP149,Metropolitana,Pyme,6,5,10,3,1,4,4,3
3091,EMP149,Metropolitana,Pyme,6,5,6,3,3,3,3,3
3092,EMP149,Metropolitana,Pyme,6,8,6,3,2,3,2,4
3093,EMP149,Metropolitana,Pyme,6,8,7,4,2,3,3,3
3094,EMP149,Metropolitana,Pyme,6,7,7,3,3,2,3,2
3095,EMP149,Metropolitana,Pyme,6,8,8,3,3,3,5,3
3096,EMP149,Metropolitana,Pyme,6,3,9,3,3,3,3,1
3097,EMP149,Metropolitana,Pyme,6,9,9,4,3,3,2,1
3098,EMP149,Metropolitana,Pyme,6,7,10,1,4,2,2,3
3099,EMP149,Metropolitana,Pyme,6,6,10,2,2,2,3,4
3100,EMP149,Metropolitana,Pyme,6,6,9,2,3,4,4,3
3101,EMP150,Metropolitana,Pyme,1,7,3,3,1,3,2,3
3102,EMP150,Metropolitana,Pyme,1,2,10,3,3,2,2,3
3103,EMP150,Metropolitana,Pyme,1,5,8,3,3,3,5,3
3104,EMP150,Metropolitana,Pyme,1,1,9,3,3,2,2,4
3105,EMP150,Metropolitana,Pyme,1,4,6,3,1,2,3,4
3106,EMP150,Metropolitana,Pyme,1,5,9,4,2,3,5,2
3107,EMP150,Metropolitana,Pyme,1,6,10,3,4,4,3,3
3108,EMP150,Metropolitana,Pyme,1,2,8,3,4,3,4,2
3109,EMP150,Metropolitana,Pyme,1,2,6,2,5,3,3,2
3110,EMP150,Metropolitana,Pyme,1,5,8,3,2,2,2,3
3111,EMP150,Metropolitana,Pyme,1,7,8,4,3,4,4,3
3112,EMP150,Metropolitana,Pyme,1,5,7,3,4,3,3,2
3113,EMP150,Metropolitana,Pyme,1,8,3,2,2,4,3,2
3114,EMP150,Metropolitana,Pyme,1,6,8,3,2,2,4,2
3115,EMP150,Metropolitana,Pyme,1,3,7,2,3,2,3,3
